L1-icache-load-misses:u,LLC-load-misses:u,LLC-loads:u,instructions:u
10508.0,106979.0,412746.0,26143514.0
11622.0,101750.0,427140.0,26505706.0
10905.0,108677.0,421480.0,25760174.0
19694.0,101224.0,410312.0,26372838.0
10300.0,106384.0,428369.0,26172678.0
12248.0,104055.0,407704.0,26247862.0
12266.0,108265.0,434137.0,25811592.0
12237.0,108395.0,427066.0,26269124.0
17982.0,96373.0,419011.0,26226088.0
20382.0,98972.0,426328.0,25489253.0
13847.0,106321.0,408689.0,25646513.0
12855.0,104288.0,432159.0,26449801.0
12854.0,104309.0,415008.0,26361406.0
22855.0,105073.0,431742.0,25877552.0
11910.0,109640.0,430313.0,25871326.0
13169.0,96880.0,433936.0,26973666.0
17470.0,105080.0,431771.0,26139915.0
12338.0,109447.0,422318.0,25612949.0
12252.0,103102.0,426564.0,26126174.0
11910.0,107670.0,415139.0,26160924.0
14836.0,103674.0,426493.0,26301412.0
13776.0,106858.0,407825.0,25917280.0
13098.0,105272.0,422654.0,26178383.0
18860.0,107511.0,403872.0,26044944.0
14697.0,105612.0,425576.0,26117929.0
10925.0,105477.0,413241.0,25954477.0
12993.0,106457.0,437681.0,26062276.0
15512.0,108268.0,425272.0,25947840.0
13090.0,101732.0,421737.0,26691674.0
12017.0,105446.0,438872.0,26197014.0
11160.0,109478.0,422301.0,25142243.0
13907.0,107809.0,437245.0,25498027.0
12129.0,109667.0,422834.0,25553096.0
20573.0,105003.0,419362.0,25870382.0
11931.0,114242.0,425332.0,25402752.0
12589.0,104882.0,411597.0,25908556.0
13739.0,110933.0,410731.0,25506721.0
12848.0,106921.0,429031.0,25702013.0
11141.0,107980.0,411040.0,25370898.0
12456.0,109086.0,436003.0,25770838.0
10733.0,107151.0,433082.0,25774722.0
11582.0,101538.0,412642.0,25450197.0
11254.0,106749.0,431784.0,26100325.0
16774.0,105409.0,428223.0,25955495.0
14021.0,106867.0,414672.0,25848152.0
11695.0,111119.0,416314.0,25269404.0
14027.0,105297.0,408311.0,26323179.0
14215.0,106983.0,418476.0,26111339.0
11170.0,110441.0,410099.0,25666768.0
12717.0,107375.0,417544.0,25869765.0
12124.0,107145.0,417870.0,25848788.0
12271.0,110443.0,435519.0,25738822.0
14088.0,106687.0,420121.0,25759531.0
22782.0,102685.0,411421.0,25690263.0
16671.0,108832.0,403684.0,26087364.0
17595.0,105412.0,429354.0,25663149.0
13197.0,110518.0,436007.0,25972881.0
12048.0,103586.0,422688.0,26184663.0
14530.0,103720.0,422266.0,26439632.0
12729.0,106991.0,414323.0,25620176.0
12787.0,106339.0,423692.0,25580036.0
12013.0,106946.0,414386.0,25437335.0
13372.0,107489.0,430899.0,25728354.0
18874.0,106411.0,409195.0,25586238.0
12868.0,105687.0,423409.0,26183127.0
11469.0,109028.0,417557.0,25530860.0
14041.0,105300.0,424766.0,26001066.0
12364.0,108601.0,431112.0,25768162.0
12889.0,99225.0,423062.0,26685944.0
15210.0,105460.0,425143.0,26211803.0
11298.0,104643.0,429261.0,26757912.0
12058.0,103318.0,426778.0,25900743.0
12862.0,107581.0,414395.0,25620360.0
20781.0,107538.0,419603.0,25477204.0
13389.0,104737.0,416099.0,26008306.0
13277.0,102889.0,424088.0,26330564.0
14165.0,110380.0,420257.0,25356558.0
20242.0,99780.0,415986.0,25834634.0
16561.0,107492.0,415613.0,25126688.0
12301.0,103094.0,424308.0,26307582.0
11941.0,108491.0,415649.0,26042795.0
15328.0,104687.0,428842.0,26393672.0
16552.0,103775.0,407023.0,25431058.0
21670.0,105302.0,417193.0,25682563.0
14721.0,103193.0,425729.0,26152683.0
14705.0,105210.0,407838.0,25785337.0
19223.0,100980.0,426961.0,26495470.0
16679.0,104106.0,416347.0,25395870.0
14505.0,98508.0,408940.0,26250245.0
13924.0,106746.0,416817.0,25972525.0
15775.0,103027.0,434147.0,26486724.0
14821.0,98915.0,432417.0,26654949.0
10789.0,105914.0,416766.0,25886408.0
23304.0,100491.0,424066.0,26373351.0
13031.0,107948.0,412907.0,25441617.0
18848.0,96270.0,409117.0,25707836.0
11966.0,108050.0,427083.0,26564067.0
12549.0,103219.0,434983.0,26561702.0
12120.0,108522.0,411685.0,25509096.0
14431.0,102040.0,434750.0,26624381.0
11506.0,109718.0,414321.0,26044552.0
13956.0,101207.0,433467.0,26220669.0
19199.0,109047.0,399819.0,25759586.0
13715.0,107026.0,431631.0,26163331.0
10635.0,106810.0,414708.0,26217705.0
12653.0,104186.0,424017.0,26116895.0
14915.0,107260.0,423324.0,25725258.0
12830.0,101380.0,420543.0,26908137.0
14492.0,104180.0,429106.0,26136380.0
13169.0,105493.0,420861.0,26475578.0
13297.0,103503.0,425968.0,26055499.0
13089.0,108474.0,426030.0,25475658.0
19351.0,100514.0,419289.0,25520353.0
9323.0,109281.0,422120.0,26046395.0
12355.0,105977.0,419175.0,25908874.0
13018.0,106890.0,422923.0,26072941.0
12138.0,103444.0,428728.0,26930334.0
12970.0,106243.0,418784.0,26088922.0
12737.0,105263.0,418730.0,25875125.0
14888.0,106390.0,410165.0,25878500.0
22026.0,106093.0,419891.0,25893381.0
18610.0,115129.0,423393.0,25050154.0
20580.0,107637.0,405397.0,25483936.0
14959.0,114480.0,421601.0,25335374.0
11980.0,111934.0,400623.0,25075537.0
16640.0,104877.0,425731.0,26073044.0
12192.0,109490.0,421840.0,25620011.0
12744.0,101957.0,426279.0,26435397.0
12200.0,105855.0,411148.0,25905607.0
11979.0,103141.0,418289.0,26447515.0
13997.0,103908.0,415702.0,25645312.0
14058.0,110947.0,402803.0,25960800.0
21770.0,108424.0,406487.0,25765262.0
18357.0,107943.0,413947.0,25160390.0
11470.0,112996.0,426605.0,25588808.0
14246.0,105966.0,426316.0,25847185.0
12249.0,110930.0,423638.0,25434493.0
11183.0,106797.0,434012.0,26007965.0
11078.0,105586.0,421085.0,26149415.0
12051.0,104784.0,427236.0,26133074.0
9764.0,110589.0,414180.0,25772723.0
15700.0,105054.0,417659.0,26010968.0
19534.0,107542.0,420878.0,25662905.0
14435.0,107447.0,410084.0,25661122.0
13705.0,106754.0,431336.0,25779256.0
11103.0,102636.0,419689.0,26255572.0
16734.0,104995.0,429488.0,25892827.0
8982.0,109834.0,437110.0,25924349.0
11342.0,103189.0,426959.0,26254261.0
11031.0,111289.0,432247.0,25631485.0
12212.0,103761.0,402099.0,25874381.0
12625.0,109689.0,422990.0,25849350.0
20994.0,101670.0,399737.0,25426420.0
12662.0,108240.0,427634.0,25968930.0
12920.0,112274.0,427912.0,25359952.0
12507.0,105050.0,405083.0,25757171.0
12210.0,106499.0,418815.0,25053286.0
12054.0,109622.0,413643.0,26165653.0
15816.0,104361.0,407586.0,25806309.0
12131.0,110234.0,409547.0,25997904.0
14667.0,105020.0,414965.0,26400750.0
13202.0,108770.0,418197.0,25885076.0
21516.0,107017.0,427072.0,25693019.0
12353.0,108942.0,414654.0,25655127.0
14640.0,103131.0,418323.0,26423367.0
13800.0,115635.0,410365.0,25863006.0
12019.0,99563.0,432878.0,26900886.0
14585.0,104265.0,422056.0,26354255.0
11085.0,108818.0,409929.0,25963671.0
15321.0,103373.0,422207.0,25455941.0
11371.0,110096.0,427123.0,26044139.0
12795.0,103211.0,430176.0,25912856.0
19312.0,107485.0,423878.0,25606036.0
19035.0,96995.0,422362.0,25030575.0
17341.0,99800.0,414856.0,25109868.0
14056.0,103545.0,405266.0,25787421.0
15064.0,103132.0,412378.0,26448963.0
13023.0,107354.0,409213.0,26300991.0
14059.0,108713.0,416055.0,25691506.0
13419.0,108848.0,417705.0,25555472.0
11815.0,103717.0,417772.0,26512070.0
14541.0,108141.0,426029.0,26074966.0
20639.0,104294.0,407731.0,25366909.0
15726.0,104322.0,429543.0,26177870.0
10118.0,112641.0,423418.0,25740516.0
12246.0,103170.0,430643.0,26538598.0
13225.0,105244.0,428196.0,25969683.0
11486.0,108540.0,411546.0,26250726.0
13783.0,101385.0,428974.0,26288860.0
10567.0,106349.0,408387.0,25869708.0
12270.0,105920.0,427114.0,26292359.0
9923.0,109208.0,428404.0,26304060.0
19498.0,103322.0,410161.0,26128897.0
13859.0,106563.0,432084.0,25716990.0
12492.0,103766.0,405416.0,26190916.0
17090.0,104484.0,426907.0,25975903.0
14327.0,105602.0,421575.0,26717216.0
14184.0,103737.0,429611.0,25980415.0
12043.0,108774.0,417446.0,25882813.0
12469.0,104287.0,417624.0,26308559.0
12695.0,108130.0,416843.0,25854858.0
12372.0,106244.0,425131.0,25754057.0
21916.0,107415.0,405901.0,25419203.0
16535.0,107961.0,417436.0,25611060.0
11611.0,107049.0,415086.0,26118851.0
15867.0,102691.0,426895.0,25908309.0
12075.0,110459.0,415360.0,25841614.0
11986.0,106239.0,430154.0,26032966.0
10934.0,110205.0,419211.0,26053668.0
16350.0,102375.0,413893.0,25870991.0
17681.0,105883.0,396266.0,25794244.0
24931.0,100292.0,415052.0,25777434.0
21186.0,109485.0,405485.0,26312741.0
12351.0,102151.0,424123.0,26534554.0
15636.0,100902.0,417375.0,26557265.0
15236.0,112993.0,422617.0,25830782.0
13559.0,100469.0,427330.0,26720417.0
14705.0,107130.0,435224.0,26158225.0
12738.0,107092.0,420498.0,25715341.0
15175.0,105000.0,414229.0,26067549.0
13837.0,107613.0,415660.0,26312804.0
21827.0,103528.0,419462.0,26052112.0
13848.0,108458.0,417602.0,25869434.0
12664.0,108272.0,427199.0,26051590.0
12793.0,108010.0,446655.0,26181414.0
13036.0,103743.0,414199.0,26021056.0
13995.0,102786.0,427333.0,26525338.0
13059.0,110633.0,419100.0,25452831.0
16880.0,106385.0,417043.0,25980953.0
16128.0,113607.0,403576.0,25433637.0
16289.0,106180.0,421020.0,25715676.0
20140.0,112277.0,404015.0,25483259.0
13634.0,104885.0,425866.0,26050028.0
13691.0,106206.0,416282.0,25819660.0
15857.0,103836.0,417588.0,26666484.0
13618.0,101017.0,431472.0,26548484.0
10586.0,106999.0,416039.0,25884675.0
13889.0,100622.0,415841.0,26676173.0
12744.0,112411.0,433402.0,26463569.0
11161.0,97784.0,427246.0,27292796.0
13630.0,103047.0,425401.0,26487041.0
18806.0,109183.0,411883.0,25206302.0
13898.0,103934.0,424714.0,26519991.0
10984.0,109929.0,410287.0,25471087.0
14366.0,104729.0,425767.0,26150747.0
10586.0,107439.0,431833.0,26017795.0
12420.0,102522.0,428048.0,26341999.0
13617.0,107738.0,410925.0,25954380.0
15534.0,103710.0,418283.0,25932113.0
13786.0,108966.0,424259.0,25727795.0
10859.0,103880.0,406644.0,26070155.0
20271.0,100057.0,413011.0,25926647.0
14777.0,108843.0,424625.0,26150022.0
13087.0,111065.0,430018.0,25825920.0
16272.0,95691.0,410432.0,26875234.0
16173.0,104429.0,432910.0,26107576.0
12306.0,103818.0,417138.0,27309645.0
13759.0,103451.0,422566.0,26076142.0
15915.0,106575.0,407379.0,25243209.0
17171.0,102365.0,426368.0,26394866.0
15098.0,104440.0,426578.0,26456340.0
19130.0,110497.0,416645.0,25615089.0
11810.0,102460.0,429163.0,26861032.0
8754.0,110046.0,422380.0,25623719.0
12609.0,102014.0,433899.0,26753785.0
12557.0,108498.0,410463.0,26221491.0
16451.0,100157.0,414229.0,26499406.0
18012.0,101345.0,427582.0,26510723.0
12713.0,111091.0,422802.0,26483644.0
12304.0,102344.0,428027.0,26526237.0
12077.0,103960.0,439893.0,26421714.0
20818.0,105486.0,419046.0,26008937.0
13709.0,101935.0,420888.0,26201830.0
12519.0,106839.0,412633.0,26176270.0
14696.0,105625.0,439584.0,26198976.0
12822.0,105426.0,432466.0,25824928.0
13008.0,100422.0,429822.0,26754631.0
13696.0,105073.0,428438.0,26224509.0
12852.0,105589.0,417841.0,26074919.0
13963.0,103618.0,428298.0,26162178.0
15564.0,103915.0,406094.0,26430301.0
21452.0,102276.0,424229.0,26092432.0
10697.0,105276.0,442864.0,27082903.0
11136.0,99000.0,430186.0,27084811.0
14641.0,104320.0,441212.0,26440070.0
11947.0,108283.0,436178.0,25927147.0
9716.0,99977.0,430864.0,26875537.0
12176.0,102147.0,424334.0,25999044.0
11075.0,107377.0,414110.0,26227061.0
18001.0,102572.0,419456.0,25358754.0
12555.0,105295.0,408905.0,26032540.0
21461.0,104021.0,423420.0,25725784.0
10509.0,106171.0,407733.0,26086101.0
11977.0,105732.0,438757.0,26488720.0
12676.0,104598.0,412939.0,26168196.0
12776.0,101776.0,420543.0,26095636.0
12345.0,109578.0,432372.0,26212789.0
13742.0,105509.0,429299.0,26574104.0
11967.0,107757.0,422576.0,25701750.0
12357.0,102511.0,432164.0,26503166.0
10021.0,110248.0,421817.0,25494211.0
19218.0,103567.0,414296.0,25999933.0
13306.0,106712.0,415791.0,25819958.0
11241.0,102249.0,430824.0,26234351.0
13676.0,105647.0,410164.0,26084321.0
12521.0,107523.0,430865.0,26064491.0
12934.0,105700.0,406577.0,25651102.0
16143.0,105184.0,416380.0,25477731.0
11246.0,110170.0,407340.0,25925105.0
12753.0,108164.0,422241.0,26053058.0
14085.0,109517.0,405497.0,25876489.0
20339.0,107488.0,422956.0,25468952.0
14683.0,105839.0,425586.0,26206934.0
11299.0,107202.0,420410.0,26108011.0
17172.0,103372.0,424720.0,26211566.0
13374.0,105024.0,436803.0,26485599.0
11013.0,108242.0,443241.0,26018834.0
12961.0,103280.0,423787.0,25992861.0
11943.0,105363.0,424086.0,25786514.0
12029.0,102930.0,432249.0,26203115.0
14271.0,113598.0,426735.0,25476347.0
22146.0,97485.0,414871.0,26682844.0
12564.0,109459.0,434635.0,25614767.0
13947.0,103438.0,414391.0,25556218.0
15842.0,104157.0,430538.0,25956525.0
12305.0,104930.0,423665.0,26816253.0
14725.0,105519.0,424670.0,25799273.0
15074.0,106594.0,420575.0,25881819.0
11069.0,105863.0,421778.0,26230675.0
14444.0,103780.0,428058.0,26374678.0
18262.0,109196.0,399384.0,25395139.0
13548.0,102897.0,422201.0,26245523.0
13925.0,111463.0,406691.0,25361032.0
12628.0,104193.0,420744.0,25826648.0
15156.0,108232.0,418115.0,25936535.0
12109.0,105709.0,436300.0,26124470.0
11020.0,108872.0,425584.0,25655941.0
13718.0,105580.0,423384.0,26145904.0
13139.0,107622.0,419635.0,25729052.0
19027.0,102523.0,412951.0,26256419.0
20791.0,101622.0,405802.0,25640490.0
12633.0,110843.0,416302.0,26411518.0
12746.0,105334.0,422602.0,25569641.0
13503.0,110314.0,421110.0,25811753.0
12792.0,107249.0,421557.0,25968100.0
13913.0,106981.0,427056.0,25771310.0
15645.0,107687.0,425547.0,26141403.0
13184.0,108199.0,421551.0,25872919.0
15215.0,101624.0,427950.0,26300174.0
11809.0,110649.0,430181.0,25476634.0
20786.0,102771.0,418688.0,25959032.0
13089.0,108613.0,414797.0,25829849.0
17495.0,103810.0,420883.0,26098644.0
13093.0,109143.0,416246.0,25664849.0
12767.0,100672.0,423967.0,26449806.0
11509.0,112372.0,425099.0,25988638.0
17408.0,98028.0,419487.0,26145521.0
12791.0,105512.0,430006.0,26130442.0
11041.0,106371.0,408497.0,25715954.0
15213.0,103995.0,423768.0,26272555.0
19511.0,109819.0,395008.0,25344130.0
14842.0,104947.0,425559.0,25991475.0
11440.0,109729.0,428691.0,25509524.0
12887.0,101898.0,410135.0,25892612.0
12274.0,111283.0,438991.0,25583489.0
13686.0,105743.0,422618.0,25992564.0
13180.0,106949.0,421711.0,25821343.0
15828.0,103944.0,422018.0,25954987.0
10097.0,113523.0,425765.0,25141534.0
14010.0,101943.0,412104.0,26401451.0
18807.0,110048.0,426901.0,25466301.0
10524.0,103996.0,428897.0,26182150.0
12603.0,106457.0,415025.0,26107596.0
12273.0,97786.0,422689.0,26668325.0
13649.0,108527.0,416113.0,26300892.0
10533.0,101401.0,434238.0,26757257.0
12740.0,102333.0,431888.0,26292805.0
11998.0,108865.0,406906.0,25791721.0
14071.0,100639.0,419454.0,26536571.0
13293.0,104203.0,434569.0,26153039.0
18349.0,108777.0,406936.0,25907374.0
15536.0,103986.0,423321.0,26076139.0
16192.0,100536.0,425571.0,25967777.0
16215.0,106283.0,433230.0,26130814.0
11544.0,108747.0,449428.0,25993955.0
12785.0,102677.0,424073.0,25962308.0
14717.0,104803.0,426363.0,25990928.0
9459.0,107452.0,420319.0,25905076.0
11726.0,102904.0,423065.0,25888471.0
11928.0,108019.0,427024.0,26021497.0
18848.0,104339.0,429991.0,25787217.0
12878.0,105290.0,417418.0,25643830.0
13906.0,106731.0,427486.0,25726190.0
14480.0,105861.0,410360.0,25578994.0
13552.0,100726.0,424528.0,26289454.0
10645.0,109351.0,415890.0,25813208.0
15945.0,99459.0,423480.0,26448720.0
11860.0,106971.0,419370.0,25888182.0
16253.0,97964.0,418814.0,26415441.0
13277.0,108608.0,430897.0,26468825.0
20806.0,98587.0,417148.0,26506997.0
13961.0,104807.0,432846.0,26252874.0
12023.0,107136.0,415998.0,25782722.0
14808.0,100837.0,424423.0,26328497.0
13747.0,108378.0,419951.0,26014565.0
13016.0,99569.0,429748.0,26443587.0
12021.0,108797.0,419341.0,26266792.0
11669.0,103404.0,421864.0,26274979.0
12773.0,109008.0,413706.0,26152296.0
11963.0,105046.0,428623.0,26407623.0
22494.0,106178.0,423945.0,26386638.0
11191.0,102553.0,418739.0,26024121.0
11865.0,105439.0,418923.0,26097522.0
12487.0,108071.0,436296.0,26084184.0
11949.0,104401.0,429768.0,26255971.0
14685.0,103084.0,439833.0,26556209.0
13848.0,109408.0,424963.0,25791584.0
12910.0,104358.0,431280.0,26195022.0
11726.0,108739.0,429789.0,25727751.0
13057.0,104076.0,427340.0,26376264.0
18892.0,108332.0,415891.0,25367269.0
13603.0,101618.0,424952.0,26299212.0
13215.0,106702.0,419349.0,26054721.0
12020.0,103766.0,434727.0,26494712.0
12925.0,106245.0,416580.0,25586473.0
10990.0,107524.0,429528.0,26024723.0
14050.0,107253.0,424389.0,25707954.0
11483.0,108073.0,432303.0,25787191.0
13832.0,106947.0,409108.0,26057298.0
12367.0,104247.0,421941.0,26195074.0
23267.0,107766.0,418728.0,25787880.0
11630.0,103085.0,411752.0,25557570.0
14560.0,102195.0,436939.0,26769920.0
13344.0,109358.0,429468.0,26163629.0
13302.0,103850.0,434077.0,26213430.0
10344.0,102398.0,422706.0,26375064.0
13687.0,99086.0,433955.0,26581543.0
11572.0,106659.0,400456.0,25647909.0
14107.0,103576.0,427733.0,26596354.0
13055.0,102257.0,414385.0,25959370.0
17680.0,112380.0,422310.0,26004986.0
10865.0,105618.0,431371.0,26269611.0
10443.0,104494.0,405767.0,25527187.0
14547.0,105954.0,422936.0,26468388.0
11190.0,105629.0,413822.0,26261707.0
13817.0,109019.0,413615.0,26110853.0
15142.0,106792.0,427518.0,25790150.0
14469.0,109941.0,403286.0,25687534.0
13121.0,105476.0,423261.0,26007975.0
19686.0,110865.0,411275.0,25210004.0
16571.0,103884.0,426281.0,25969119.0
12664.0,111209.0,430390.0,25769321.0
13932.0,104212.0,431423.0,25552052.0
18140.0,108281.0,415340.0,25854749.0
10887.0,105955.0,424681.0,26338124.0
15647.0,101538.0,419079.0,26209186.0
14954.0,107794.0,427331.0,25502893.0
12382.0,106060.0,421727.0,26960766.0
14140.0,103181.0,429861.0,26042594.0
18455.0,112517.0,419782.0,25354412.0
12146.0,106661.0,424909.0,25883627.0
10956.0,111740.0,417109.0,25701160.0
13929.0,106979.0,428030.0,25397354.0
11404.0,111927.0,410487.0,25464034.0
15467.0,106198.0,420284.0,25726860.0
12051.0,109096.0,421192.0,25246590.0
16318.0,102458.0,412487.0,26266787.0
10998.0,107954.0,437983.0,25812507.0
9053.0,106184.0,430027.0,26197120.0
20137.0,108132.0,415656.0,25351776.0
11580.0,110569.0,415425.0,24937719.0
11124.0,105527.0,408878.0,26381748.0
14149.0,103246.0,418833.0,25473975.0
10719.0,111360.0,420548.0,26155068.0
11412.0,106408.0,412626.0,25846705.0
13526.0,104646.0,426445.0,26422067.0
10063.0,105095.0,420730.0,26513135.0
13321.0,103714.0,433982.0,26460535.0
11069.0,107842.0,430519.0,26122295.0
21198.0,103484.0,403863.0,25933705.0
17150.0,105020.0,427219.0,25448141.0
12288.0,106475.0,410014.0,26027265.0
15051.0,104208.0,423166.0,25916926.0
13865.0,100433.0,420154.0,26940643.0
15761.0,104822.0,421524.0,26176829.0
12929.0,104541.0,443462.0,26508848.0
13015.0,103385.0,425447.0,26160893.0
12720.0,108411.0,413634.0,25231538.0
11363.0,103657.0,426935.0,26719451.0
21673.0,105893.0,428030.0,26059034.0
9223.0,105717.0,417618.0,25841943.0
13915.0,102912.0,416583.0,25703810.0
11326.0,108514.0,414149.0,25962338.0
12199.0,101820.0,427469.0,26463861.0
11079.0,109822.0,405495.0,25835680.0
14327.0,104678.0,429628.0,26162187.0
11911.0,107537.0,418201.0,26036827.0
12919.0,106592.0,433042.0,26399473.0
12550.0,104778.0,418725.0,26129764.0
21015.0,104874.0,413385.0,25851593.0
12242.0,104397.0,412867.0,26131948.0
13317.0,105791.0,420191.0,26345269.0
12067.0,108420.0,420395.0,26084484.0
13909.0,99474.0,424573.0,26841119.0
15938.0,104184.0,423704.0,25956741.0
13850.0,112653.0,428571.0,25080958.0
12344.0,105977.0,407521.0,25711548.0
10541.0,109247.0,430896.0,25733713.0
13901.0,107943.0,433051.0,25739497.0
19296.0,108269.0,407437.0,25101099.0
21079.0,98876.0,413557.0,25551285.0
14300.0,109666.0,425120.0,25916167.0
15443.0,103165.0,427569.0,26403311.0
14531.0,107242.0,423788.0,25639738.0
12868.0,107455.0,427241.0,25448909.0
14963.0,106368.0,434081.0,25633317.0
16600.0,103913.0,427245.0,25891020.0
17645.0,101446.0,416611.0,25581940.0
15772.0,98056.0,395470.0,25650154.0
28934.0,100567.0,408748.0,25469114.0
13742.0,107824.0,407046.0,25768373.0
17215.0,102452.0,411574.0,25722780.0
17145.0,105261.0,416684.0,25798179.0
11828.0,112408.0,417166.0,25617278.0
13752.0,103543.0,423546.0,26400841.0
13461.0,106926.0,405084.0,25619595.0
15167.0,102072.0,423415.0,26482055.0
11173.0,112591.0,405290.0,25732121.0
12244.0,105757.0,431950.0,26175488.0
18368.0,111852.0,413460.0,25419955.0
11287.0,104451.0,427854.0,26438057.0
11576.0,110237.0,412934.0,26045624.0
14576.0,102538.0,420152.0,25986416.0
12060.0,110261.0,416654.0,25963292.0
11726.0,107222.0,432459.0,26006791.0
14881.0,106418.0,422573.0,26208446.0
12216.0,102925.0,415916.0,25916068.0
15317.0,103905.0,425770.0,26292854.0
13207.0,111849.0,416011.0,26285123.0
18926.0,103890.0,406091.0,25726155.0
16033.0,102962.0,432380.0,26324937.0
12789.0,111483.0,415872.0,25909860.0
15195.0,103477.0,410502.0,26147082.0
15493.0,102678.0,430524.0,26426289.0
12681.0,109538.0,409863.0,25884079.0
15487.0,103758.0,434507.0,26067515.0
10539.0,111354.0,435132.0,25467830.0
14464.0,101630.0,403312.0,26291356.0
12365.0,107219.0,423913.0,26063598.0
19922.0,110273.0,395770.0,25145139.0
16057.0,106802.0,425493.0,25679884.0
15514.0,110948.0,429749.0,25822311.0
13588.0,103486.0,425353.0,26430231.0
16623.0,103583.0,421899.0,26082151.0
14938.0,106315.0,413982.0,26011039.0
14157.0,102814.0,430562.0,26231498.0
13856.0,105007.0,417773.0,25785371.0
12373.0,106454.0,438805.0,26316893.0
15510.0,107597.0,421562.0,26155466.0
16319.0,105468.0,414894.0,25933915.0
12935.0,109847.0,426275.0,25966592.0
13542.0,101096.0,409896.0,26017663.0
12895.0,102915.0,428177.0,26524315.0
11138.0,106166.0,414853.0,26893262.0
13533.0,106114.0,421318.0,26167453.0
9972.0,110656.0,413943.0,25390719.0
18194.0,102926.0,419042.0,26144026.0
18692.0,104615.0,426364.0,25086815.0
18432.0,107764.0,406053.0,25210475.0
15331.0,104572.0,426644.0,26305573.0
10652.0,113657.0,420350.0,25668443.0
14083.0,103152.0,421045.0,26320598.0
14108.0,108424.0,434553.0,25912780.0
14397.0,108721.0,426165.0,25410995.0
14260.0,104335.0,420551.0,25654254.0
12897.0,109255.0,413324.0,25873211.0
13381.0,109547.0,428991.0,25497551.0
18555.0,105873.0,405053.0,25177095.0
25885.0,100990.0,405070.0,25216503.0
15398.0,106651.0,403924.0,25953427.0
13283.0,106793.0,430215.0,26147403.0
14082.0,108806.0,433510.0,25470954.0
10960.0,109012.0,416735.0,25839948.0
13648.0,102880.0,419090.0,26186391.0
11513.0,112696.0,409332.0,25423632.0
13101.0,105173.0,421851.0,26045099.0
10432.0,112059.0,409050.0,25624010.0
16582.0,101610.0,408528.0,26107761.0
22438.0,114930.0,404178.0,25267988.0
15854.0,98134.0,421654.0,27000557.0
12894.0,109401.0,416553.0,25305599.0
15697.0,102837.0,425862.0,26315351.0
14975.0,104129.0,416935.0,26304497.0
19741.0,101157.0,423695.0,26563286.0
14175.0,113933.0,435219.0,25618636.0
11116.0,101154.0,426579.0,26758388.0
16697.0,100128.0,429247.0,26713557.0
12302.0,109949.0,411181.0,25869405.0
24630.0,101961.0,427873.0,26294099.0
14910.0,105682.0,411283.0,26313210.0
13450.0,105607.0,429856.0,26113731.0
12421.0,105999.0,418592.0,25993880.0
13274.0,103465.0,419911.0,26815150.0
14549.0,105773.0,424298.0,26442484.0
11528.0,106890.0,417046.0,25914339.0
15165.0,101377.0,415312.0,26336941.0
15851.0,109231.0,402264.0,25065655.0
18826.0,100505.0,423229.0,25875837.0
27664.0,103899.0,387686.0,25623378.0
13170.0,108149.0,427870.0,26050869.0
13332.0,103387.0,422090.0,26262045.0
17714.0,101131.0,426503.0,25721196.0
21123.0,104289.0,415095.0,25761335.0
16377.0,106589.0,422720.0,25436280.0
16076.0,103215.0,424764.0,25244498.0
13934.0,109090.0,414065.0,26461750.0
12205.0,107293.0,437751.0,25641898.0
11870.0,106996.0,422486.0,26009824.0
21344.0,102561.0,426066.0,25614192.0
13851.0,110895.0,436186.0,25797690.0
10174.0,103747.0,430748.0,26670479.0
13967.0,103334.0,430749.0,26178216.0
12411.0,109070.0,416405.0,25919780.0
15284.0,101980.0,425423.0,25842717.0
16371.0,107019.0,417702.0,25806543.0
13002.0,102639.0,425850.0,26105901.0
14430.0,106580.0,431782.0,26550078.0
11830.0,102433.0,414495.0,26312632.0
19875.0,100939.0,421055.0,26105304.0
11072.0,107859.0,417193.0,25476013.0
12591.0,104188.0,429604.0,26352958.0
12386.0,105875.0,419136.0,26279671.0
14781.0,96696.0,414631.0,26197136.0
11903.0,113003.0,424535.0,26419616.0
13522.0,105841.0,434465.0,26779824.0
13410.0,98193.0,430046.0,27095553.0
11872.0,108528.0,422846.0,25802927.0
12752.0,108863.0,407530.0,26230508.0
18445.0,103770.0,429493.0,26035781.0
11005.0,110062.0,416059.0,25887075.0
11659.0,103891.0,428059.0,26313131.0
11533.0,108248.0,436061.0,25748499.0
13692.0,102799.0,416477.0,26456574.0
13736.0,104588.0,433020.0,26161943.0
11374.0,112130.0,410383.0,25965733.0
17436.0,100403.0,421517.0,26685435.0
14607.0,105409.0,405875.0,25306423.0
19436.0,101439.0,418181.0,25401904.0
24769.0,105748.0,402506.0,25369333.0
15507.0,105762.0,421828.0,25801432.0
14289.0,100452.0,432952.0,26505580.0
14023.0,109022.0,411272.0,25689438.0
13758.0,103414.0,421789.0,26348484.0
14045.0,112358.0,430715.0,25837719.0
13072.0,99850.0,432605.0,26097661.0
12213.0,103399.0,426701.0,26248110.0
11074.0,112780.0,409727.0,25580685.0
11154.0,100543.0,432377.0,27276887.0
19985.0,110021.0,424053.0,25450521.0
10991.0,108551.0,428893.0,25792349.0
14693.0,104644.0,419357.0,26047996.0
13349.0,109452.0,421440.0,25648543.0
13329.0,105827.0,427213.0,26387972.0
11001.0,110049.0,431246.0,25927486.0
