br_inst_retired.all_branches_pebs:u,br_misp_retired.all_branches_pebs:u,cpu-cycles:u,instructions:u
5303879.0,135352.0,29910325.0,25283197.0
5395979.0,131195.0,29944333.0,25641541.0
5404069.0,130293.0,29744611.0,25606782.0
5384306.0,128734.0,29949212.0,25598048.0
5424667.0,132937.0,29948501.0,25779821.0
5448678.0,129805.0,29765164.0,25885974.0
5410113.0,130484.0,29976658.0,25756344.0
5436891.0,137943.0,30026330.0,25987848.0
5453267.0,134672.0,30002718.0,25940759.0
5356033.0,128053.0,29989765.0,25514660.0
5371839.0,128177.0,29968360.0,25550202.0
5501032.0,128666.0,29941368.0,26207551.0
5347618.0,127643.0,29953971.0,25491552.0
5343662.0,127663.0,29941462.0,25427545.0
5470721.0,128640.0,29933555.0,26056274.0
5314729.0,126638.0,29933834.0,25323712.0
5410996.0,129217.0,30008343.0,25829829.0
5491940.0,128386.0,30054254.0,26215656.0
5353664.0,127482.0,30047545.0,25531614.0
5501277.0,128163.0,29988938.0,26219958.0
5400043.0,130924.0,29886934.0,25617055.0
5416403.0,130209.0,29913997.0,25711650.0
5413711.0,129316.0,29765438.0,25654318.0
5324865.0,129668.0,29954814.0,25308791.0
5340211.0,127028.0,29985223.0,25483276.0
5367578.0,128727.0,29903248.0,25525072.0
5277343.0,127115.0,29890744.0,25111468.0
5412684.0,127359.0,29976092.0,25724003.0
5436362.0,129264.0,29982846.0,25955248.0
5355461.0,129794.0,30004616.0,25406426.0
5550933.0,130523.0,29900447.0,26440167.0
5345997.0,127527.0,30008066.0,25478100.0
5437627.0,128783.0,29866531.0,25856979.0
5370959.0,129111.0,30030445.0,25628467.0
5325555.0,128691.0,29994619.0,25325689.0
5405822.0,130659.0,29829753.0,25758360.0
5290804.0,134342.0,29993564.0,25154159.0
5370059.0,130894.0,29907910.0,25528234.0
5352601.0,127640.0,29873957.0,25398304.0
5363259.0,128470.0,29973037.0,25476840.0
5526134.0,131431.0,29829461.0,26223519.0
5327507.0,128635.0,29832242.0,25244568.0
5482911.0,129838.0,29877577.0,26097696.0
5406411.0,129932.0,29979650.0,25750860.0
5413374.0,129708.0,29964677.0,25726421.0
5428049.0,127913.0,29796416.0,25822863.0
5378941.0,129408.0,29966775.0,25538260.0
5476089.0,130553.0,29857164.0,25985427.0
5404016.0,131061.0,29845821.0,25582836.0
5435362.0,130452.0,29957732.0,25830970.0
5501979.0,128374.0,29947797.0,26179373.0
5412710.0,127370.0,30008674.0,25810248.0
5439691.0,127412.0,29948385.0,25919569.0
5419479.0,128293.0,30051711.0,25874123.0
5482647.0,127342.0,29876269.0,26097116.0
5294383.0,125309.0,29912779.0,25215969.0
5420217.0,127354.0,29907236.0,25764287.0
5366619.0,126947.0,30023276.0,25566108.0
5466370.0,128059.0,29986890.0,26012922.0
5416961.0,126345.0,30002673.0,25785167.0
5391837.0,127003.0,29846275.0,25587293.0
5364747.0,129133.0,29859587.0,25424763.0
5543180.0,133340.0,29810697.0,26302656.0
5366593.0,128627.0,29924781.0,25454905.0
5542580.0,130947.0,29777054.0,26306046.0
5315015.0,125101.0,29896224.0,25342052.0
5477831.0,126849.0,30026796.0,26110879.0
5378238.0,127566.0,30015223.0,25622032.0
5506120.0,127816.0,29928489.0,26244999.0
5404626.0,133297.0,29972343.0,25688183.0
5367427.0,126687.0,29953088.0,25558625.0
5470632.0,129627.0,29886937.0,26055661.0
5305481.0,127720.0,29946680.0,25163374.0
5437230.0,127983.0,29927662.0,25844336.0
5332525.0,130250.0,29916996.0,25366178.0
5444098.0,129709.0,29931248.0,25888462.0
5427769.0,129315.0,30015023.0,25871950.0
5413928.0,129946.0,29955180.0,25666926.0
5542541.0,132422.0,29968688.0,26373819.0
5356672.0,129161.0,29938883.0,25503903.0
5487824.0,130087.0,30057855.0,26176992.0
5361406.0,129130.0,29931313.0,25521311.0
5482897.0,131888.0,29903766.0,26076205.0
5340535.0,129680.0,29985889.0,25392111.0
5378166.0,129659.0,29813179.0,25530340.0
5415677.0,131021.0,29920369.0,25702016.0
5340893.0,127075.0,30013982.0,25442538.0
5377323.0,137364.0,30079498.0,25569951.0
5421155.0,128854.0,30069375.0,25823248.0
5365093.0,129588.0,30003320.0,25540186.0
5421268.0,131389.0,29954715.0,25712889.0
5396287.0,129962.0,29943168.0,25706072.0
5402541.0,129814.0,30077086.0,25772824.0
5437263.0,130577.0,29896235.0,25870679.0
5372435.0,129243.0,29975802.0,25606287.0
5300096.0,128796.0,29990258.0,25269449.0
5394583.0,130582.0,29898646.0,25585238.0
5386449.0,132697.0,29950065.0,25535325.0
5468910.0,131091.0,29823763.0,25947878.0
5430084.0,130749.0,29972248.0,25763524.0
5447387.0,129174.0,30037720.0,26023061.0
5369016.0,126011.0,30014311.0,25580450.0
5478389.0,128800.0,29978158.0,26107492.0
5389151.0,126627.0,30074632.0,25668389.0
5291430.0,126353.0,29963573.0,25217221.0
5424282.0,128574.0,29986865.0,25848327.0
5347977.0,126717.0,30012868.0,25437522.0
5367634.0,128662.0,29978256.0,25504338.0
5464142.0,131125.0,29922674.0,25969079.0
5450635.0,128623.0,30035738.0,25974536.0
5467194.0,127442.0,30063122.0,26099133.0
5291032.0,126644.0,29980647.0,25275244.0
5409249.0,127797.0,30100351.0,25837858.0
5388399.0,128347.0,30107396.0,25627259.0
5371469.0,127982.0,29901451.0,25576367.0
5411551.0,129187.0,30031230.0,25786211.0
5329473.0,126652.0,30028886.0,25379210.0
5388762.0,130087.0,29946126.0,25614364.0
5427596.0,127765.0,29923561.0,25789565.0
5351631.0,129638.0,29930235.0,25352588.0
5486527.0,131451.0,29907690.0,26113647.0
5332872.0,128045.0,29906310.0,25346729.0
5431474.0,128359.0,30095098.0,25935022.0
5371652.0,126057.0,30096019.0,25638285.0
5187214.0,126992.0,30015262.0,24577929.0
5346983.0,127551.0,30008548.0,25475528.0
5334210.0,126569.0,30101282.0,25457144.0
5262039.0,126512.0,30092500.0,25090649.0
5214806.0,124685.0,30106302.0,24825874.0
7692432.0,184180.0,44698583.0,36689124.0
5203552.0,125973.0,29993542.0,24733335.0
5318631.0,128322.0,30103964.0,25286646.0
5310682.0,127979.0,30097217.0,25262777.0
5259469.0,126869.0,30105408.0,25022002.0
5211788.0,125937.0,30007076.0,24819488.0
5159394.0,123001.0,30105284.0,24567930.0
5253599.0,125762.0,30090118.0,25036588.0
5273992.0,126937.0,30102645.0,25144092.0
5240267.0,126331.0,30093908.0,25026071.0
5184783.0,122929.0,29895313.0,24780383.0
5083158.0,123438.0,30012277.0,24136162.0
5213364.0,128174.0,30107726.0,24726483.0
5328067.0,130491.0,30019398.0,25288076.0
5273691.0,127649.0,29935229.0,25050690.0
5220159.0,125923.0,30043838.0,24801763.0
5286617.0,128012.0,30068181.0,25203378.0
5256253.0,126954.0,30071675.0,24982644.0
5306092.0,128511.0,29976111.0,25204136.0
5326729.0,127914.0,30096668.0,25333660.0
5371004.0,128240.0,30031894.0,25579218.0
5263514.0,128190.0,29982856.0,25004327.0
5256428.0,127304.0,30005643.0,24986162.0
5299217.0,128098.0,30050331.0,25262192.0
5245154.0,124669.0,29983167.0,24992183.0
5294916.0,127792.0,30073245.0,25208657.0
5322974.0,128327.0,29976525.0,25357563.0
5293163.0,129715.0,29944693.0,25123565.0
5382870.0,133652.0,29877724.0,25505480.0
5381199.0,129180.0,30001614.0,25630867.0
5261296.0,125940.0,30099698.0,25155728.0
5147102.0,124515.0,30019660.0,24453044.0
5128831.0,125709.0,30083603.0,24297841.0
5226774.0,124544.0,30096334.0,24937007.0
5036912.0,127567.0,30005597.0,24004519.0
5159083.0,123568.0,30038768.0,24626595.0
5125218.0,123633.0,30109347.0,24362049.0
5148959.0,123730.0,30095497.0,24468347.0
5170541.0,122863.0,30094695.0,24644666.0
5205884.0,122497.0,30100927.0,24852570.0
5208388.0,124571.0,30106433.0,24865391.0
5222037.0,124385.0,29996864.0,24956650.0
5158855.0,124261.0,30109882.0,24545494.0
5123529.0,123671.0,30099632.0,24429497.0
5098580.0,122722.0,30002925.0,24270084.0
5123628.0,123148.0,30098848.0,24333559.0
5187860.0,122757.0,30108020.0,24768813.0
5198332.0,122334.0,30101712.0,24874859.0
5209225.0,125018.0,30108598.0,24780946.0
5188628.0,126575.0,30091648.0,24531504.0
5238342.0,126312.0,30102454.0,24939895.0
5210646.0,125546.0,29995626.0,24928204.0
5173437.0,123076.0,30107759.0,24770690.0
5057262.0,122368.0,30100582.0,24029839.0
5062981.0,122586.0,30002488.0,24144107.0
5175324.0,124005.0,30101654.0,24652260.0
5211761.0,126506.0,30096506.0,24819619.0
5167121.0,126039.0,30110576.0,24533082.0
5197604.0,126975.0,30098262.0,24648080.0
5224992.0,126251.0,30106969.0,24814756.0
5225475.0,126625.0,30100435.0,24819497.0
5178614.0,126679.0,30006796.0,24576117.0
5227789.0,125095.0,30093253.0,24828072.0
5246856.0,126729.0,30110603.0,24908922.0
5249653.0,126895.0,29971989.0,24977453.0
5159547.0,141539.0,30108310.0,24615028.0
5100443.0,143097.0,30100166.0,24299353.0
5116012.0,143443.0,30110068.0,24490662.0
5122102.0,134677.0,30094450.0,24410914.0
5207892.0,121983.0,30104682.0,24950463.0
5202735.0,122088.0,30093017.0,24885516.0
5196976.0,124703.0,30002804.0,24763670.0
5162976.0,123264.0,30097944.0,24590451.0
5208385.0,124317.0,30107770.0,24820703.0
5078829.0,122869.0,29991240.0,24181313.0
5137387.0,123612.0,30012367.0,24471285.0
5114323.0,121556.0,30109384.0,24376535.0
5038798.0,142081.0,30099286.0,23977786.0
5086376.0,147620.0,30108808.0,24100563.0
5094135.0,149641.0,30088536.0,24066920.0
5150763.0,148916.0,30107141.0,24485295.0
5178144.0,129082.0,29998375.0,24657173.0
5134264.0,124897.0,30108134.0,24406353.0
5233369.0,125278.0,30100389.0,24922226.0
5197895.0,125005.0,30036121.0,24677055.0
5296312.0,126075.0,30095327.0,25227264.0
5219604.0,125854.0,30109088.0,24770218.0
5261613.0,127022.0,30104740.0,25058265.0
5221014.0,127968.0,30109439.0,24714187.0
5255242.0,127005.0,30043323.0,24968483.0
5300973.0,126661.0,30105992.0,25239428.0
5185331.0,124634.0,30018487.0,24688377.0
5130273.0,135404.0,30106740.0,24462128.0
5042006.0,143261.0,30043288.0,24006821.0
5146357.0,128878.0,30004481.0,24470654.0
5208767.0,124792.0,30098112.0,24827848.0
5259753.0,126054.0,30100291.0,25018771.0
5255765.0,127473.0,30103982.0,24857058.0
5290931.0,126160.0,30099341.0,25214214.0
5220469.0,126276.0,30083535.0,24807311.0
5371791.0,127735.0,30092198.0,25565504.0
5239055.0,125985.0,30008466.0,24950921.0
5237130.0,124291.0,30099319.0,24948538.0
5199521.0,125804.0,30102527.0,24607409.0
5262292.0,128226.0,30018259.0,24971905.0
5399733.0,129800.0,30104594.0,25688754.0
5341667.0,132822.0,30099643.0,25260178.0
5413978.0,134467.0,30082449.0,25653443.0
5173597.0,126464.0,30035981.0,24560459.0
5326547.0,129113.0,29991331.0,25303009.0
5224166.0,125966.0,29992880.0,24881277.0
5206591.0,127245.0,30055185.0,24680301.0
5292867.0,124852.0,30037370.0,25321429.0
5277945.0,127319.0,30106787.0,25124797.0
5225854.0,128743.0,29929586.0,24745751.0
5357693.0,131139.0,30033865.0,25438831.0
5320591.0,129811.0,29955132.0,25212683.0
5279747.0,130704.0,29974968.0,24985227.0
5427652.0,130747.0,30033077.0,25844023.0
5350093.0,128482.0,30083941.0,25452156.0
5193340.0,128249.0,29916639.0,24644856.0
5337782.0,127703.0,30086199.0,25479182.0
5251480.0,124874.0,30108004.0,24949067.0
5261519.0,125123.0,30098881.0,25108761.0
5163071.0,123968.0,30026317.0,24623809.0
5172078.0,125450.0,30097180.0,24581577.0
5195966.0,124381.0,30109999.0,24816706.0
5215528.0,123804.0,30090648.0,24949654.0
5208511.0,126066.0,30108269.0,24790345.0
5149621.0,124972.0,30102392.0,24514637.0
5156567.0,123885.0,30012080.0,24554008.0
5173564.0,124139.0,30037483.0,24594178.0
5227001.0,124573.0,30103616.0,24890288.0
5151031.0,125551.0,29986756.0,24473399.0
5193813.0,125293.0,30104177.0,24686818.0
5260648.0,126289.0,30098600.0,24964138.0
5223968.0,127060.0,30097867.0,24741751.0
5324549.0,125372.0,30107098.0,25441359.0
5272217.0,124606.0,30100318.0,25099529.0
5263219.0,126028.0,30104900.0,24978120.0
5198216.0,123754.0,29994832.0,24790699.0
5280062.0,125259.0,30104811.0,25191400.0
5192706.0,125027.0,30101987.0,24692151.0
5211476.0,124335.0,30007144.0,24850019.0
5246578.0,124813.0,30096218.0,25002111.0
5261977.0,126584.0,30102132.0,25048060.0
5279188.0,126246.0,30095900.0,25101633.0
5296455.0,125209.0,30110634.0,25260922.0
5240654.0,125896.0,30096680.0,24898305.0
5282282.0,125637.0,30108006.0,25123515.0
5175344.0,124049.0,29950299.0,24686708.0
5185934.0,124636.0,30103700.0,24674253.0
5235438.0,125790.0,30095463.0,24971408.0
5213400.0,123876.0,30000193.0,24918095.0
5140821.0,124533.0,30095488.0,24457665.0
5221480.0,124704.0,30043161.0,24862056.0
5209955.0,125797.0,30107237.0,24840705.0
5214740.0,124916.0,30094240.0,24877849.0
5356697.0,127586.0,30108179.0,25576536.0
5168831.0,124354.0,30097468.0,24645807.0
5154008.0,124457.0,30034900.0,24551391.0
5178889.0,124786.0,30096132.0,24705338.0
5139525.0,124618.0,30053286.0,24361816.0
5134457.0,124364.0,29961296.0,24452460.0
5182524.0,124254.0,30105848.0,24607393.0
5272684.0,124092.0,30097467.0,25259405.0
5205969.0,125397.0,30108820.0,24772159.0
5258787.0,126538.0,30102833.0,25008825.0
5208764.0,125105.0,30109318.0,24739901.0
5212811.0,125357.0,30042569.0,24783973.0
5241694.0,127076.0,30009998.0,24890883.0
5214647.0,125700.0,30098555.0,24810741.0
5244839.0,126390.0,30100877.0,24947900.0
5218773.0,127654.0,30003163.0,24701993.0
5309205.0,127564.0,30109268.0,25196812.0
5338404.0,127276.0,30038502.0,25452245.0
5257097.0,124685.0,30097320.0,25063973.0
5242333.0,124105.0,30106443.0,24994346.0
5285974.0,125497.0,30095882.0,25213581.0
5214818.0,124612.0,30106841.0,24851027.0
5219069.0,125695.0,29992378.0,24891478.0
5217916.0,123701.0,30108520.0,24918188.0
5197649.0,123086.0,30092635.0,24790711.0
5127977.0,122500.0,30014632.0,24425018.0
5187992.0,122843.0,30096013.0,24807826.0
5303511.0,126153.0,30107148.0,25300446.0
5216861.0,123959.0,30090721.0,24756566.0
5244009.0,124615.0,30108000.0,25013318.0
5188402.0,124634.0,30096811.0,24705668.0
5235334.0,124074.0,30107607.0,24977370.0
5223265.0,124986.0,30023238.0,24886552.0
5275279.0,125941.0,30106079.0,25081223.0
5243965.0,123656.0,30090110.0,25006301.0
5159564.0,124851.0,30001910.0,24498202.0
5218523.0,125170.0,30096983.0,24817961.0
5190238.0,123777.0,30104596.0,24713404.0
5235531.0,125281.0,30108770.0,24904574.0
5194821.0,124241.0,30096601.0,24743232.0
5254639.0,125983.0,30103906.0,24993126.0
5260054.0,126556.0,30099474.0,24955755.0
5231810.0,125482.0,30013420.0,24890661.0
5301968.0,127317.0,30098334.0,25194936.0
5169310.0,142947.0,30107350.0,24485294.0
5246529.0,126652.0,29988158.0,24942475.0
5241946.0,126306.0,30101012.0,24881286.0
5318345.0,128269.0,30101370.0,25295018.0
5316007.0,127634.0,30108400.0,25294588.0
5332265.0,127136.0,30086459.0,25530812.0
5324185.0,127103.0,30108373.0,25279570.0
5291674.0,127239.0,30096402.0,25119176.0
5316196.0,129295.0,29816389.0,25235115.0
5315754.0,129963.0,30100483.0,25207311.0
5324333.0,128899.0,30108809.0,25268367.0
5313617.0,131982.0,29997365.0,25283528.0
5210637.0,144859.0,30104934.0,24930780.0
5150149.0,147158.0,30099941.0,24421112.0
5179609.0,137691.0,30084678.0,24683603.0
5343935.0,128977.0,30105445.0,25450879.0
5286926.0,127425.0,30101128.0,25101619.0
5286887.0,126406.0,30042026.0,25179423.0
5197490.0,124162.0,30003970.0,24754035.0
5218891.0,125026.0,30106411.0,24856660.0
5269851.0,124618.0,30091845.0,25068095.0
5197861.0,126738.0,30010110.0,24642298.0
5297252.0,126257.0,30095559.0,25240886.0
5311715.0,127291.0,30109576.0,25323227.0
5178588.0,124182.0,30095329.0,24562917.0
5360131.0,127004.0,30105465.0,25509549.0
5330137.0,127158.0,30094427.0,25284641.0
5343697.0,125715.0,30005462.0,25558383.0
5179086.0,123750.0,30054276.0,24725056.0
5258972.0,125623.0,30104425.0,24933683.0
5376408.0,129479.0,30094862.0,25530113.0
5342050.0,131251.0,30031679.0,25309014.0
5132234.0,122793.0,29940071.0,24314033.0
5315941.0,129363.0,29852518.0,25156390.0
5379884.0,129891.0,30077618.0,25604276.0
5275974.0,126327.0,30098841.0,25151524.0
5235252.0,125141.0,30106302.0,24942881.0
5236277.0,125860.0,29982546.0,24830985.0
5355345.0,129707.0,30044868.0,25423758.0
5398130.0,128634.0,30080056.0,25678717.0
5284265.0,127723.0,30015626.0,25080034.0
5276598.0,124471.0,29997850.0,25097533.0
5278646.0,126943.0,30085694.0,25084630.0
5410190.0,128967.0,30031193.0,25765229.0
5290128.0,125366.0,30074033.0,25195987.0
5239587.0,125835.0,30010322.0,24795724.0
5351278.0,127636.0,30028691.0,25433180.0
5247208.0,124999.0,29994153.0,24943852.0
5333802.0,126893.0,30101687.0,25417735.0
5280875.0,123451.0,30100571.0,25234064.0
5160407.0,123149.0,30002175.0,24547172.0
5325045.0,124910.0,30100309.0,25451119.0
5335475.0,125852.0,30108441.0,25412318.0
5265377.0,126627.0,30100712.0,24938460.0
5387937.0,126727.0,30099443.0,25629030.0
5303452.0,124313.0,30109348.0,25362477.0
5291130.0,126151.0,30093572.0,25152672.0
5268393.0,126063.0,30008199.0,25079272.0
5337191.0,126050.0,30100965.0,25426200.0
5311305.0,123347.0,30112998.0,25360692.0
5237275.0,123219.0,29998885.0,24964757.0
5296896.0,125920.0,30105730.0,25266565.0
5235051.0,124480.0,30040829.0,24964725.0
5282854.0,124703.0,30106003.0,25162063.0
5314872.0,123870.0,30101713.0,25412939.0
5230685.0,122786.0,30108345.0,24926597.0
5234845.0,123707.0,30102738.0,24819450.0
5191263.0,125215.0,29995162.0,24642227.0
5271008.0,124570.0,30096222.0,25023332.0
5311973.0,124713.0,30105195.0,25287924.0
5232813.0,125037.0,29994053.0,24887725.0
5323121.0,126859.0,30107985.0,25256571.0
5320052.0,127175.0,30097565.0,25300195.0
5244345.0,123666.0,30025969.0,24980083.0
5287207.0,125053.0,30109109.0,25147979.0
5316457.0,124642.0,30103522.0,25458921.0
5301820.0,125692.0,30106009.0,25265542.0
5225491.0,123351.0,29996132.0,24878244.0
5360012.0,125428.0,30110863.0,25622002.0
5272349.0,124831.0,30096342.0,24987520.0
5261670.0,125854.0,29998576.0,24917976.0
5340880.0,126803.0,30096038.0,25381874.0
5255089.0,126523.0,30103361.0,24941845.0
5269667.0,124405.0,30095309.0,25102467.0
5254956.0,125927.0,30110950.0,24980855.0
5325663.0,125127.0,30091214.0,25445064.0
5295350.0,124711.0,30110923.0,25334426.0
5158187.0,123615.0,29997409.0,24589358.0
5291266.0,125674.0,30107949.0,25188140.0
5276995.0,124820.0,30096436.0,25141354.0
5226703.0,125271.0,29951474.0,24813997.0
5324752.0,125635.0,30095242.0,25328257.0
5356332.0,127932.0,30109897.0,25470846.0
5293405.0,124447.0,30102309.0,25172789.0
5259126.0,125157.0,30093529.0,25070741.0
5296957.0,125545.0,30108724.0,25228434.0
5237841.0,125705.0,30099648.0,24881018.0
5232000.0,123974.0,29999352.0,24951966.0
5227427.0,124224.0,30099569.0,24846361.0
5268021.0,125591.0,30109058.0,25097401.0
5176980.0,122419.0,29992848.0,24575611.0
5346174.0,127000.0,30107843.0,25427844.0
5270279.0,125488.0,30103137.0,25100488.0
5247687.0,125271.0,30054460.0,24965603.0
5296740.0,126279.0,30097955.0,25235559.0
5275047.0,125239.0,30105570.0,25114012.0
5315181.0,126112.0,30017508.0,25196232.0
5310119.0,126279.0,30014236.0,25299677.0
5238215.0,125277.0,30099166.0,24848134.0
5332256.0,127010.0,30104131.0,25365099.0
5259850.0,124835.0,30001222.0,25030362.0
5323101.0,127575.0,30108776.0,25290034.0
5356955.0,126290.0,30099685.0,25536677.0
5349524.0,127168.0,30053883.0,25510613.0
5358886.0,128320.0,30101516.0,25382601.0
5403350.0,126401.0,30091556.0,25770745.0
5290073.0,122673.0,30108248.0,25203779.0
5212054.0,122527.0,29998563.0,24835864.0
5300690.0,125078.0,30106827.0,25247026.0
5229053.0,122832.0,30036443.0,24803641.0
5308323.0,124943.0,30036579.0,25226722.0
5332189.0,127796.0,30092945.0,25361716.0
5448458.0,129446.0,30109870.0,25902031.0
5219673.0,124615.0,29964503.0,24742162.0
5360324.0,128550.0,29998312.0,25405451.0
5333656.0,126064.0,29995022.0,25404381.0
5284530.0,126235.0,30108770.0,25134591.0
5233331.0,125035.0,29908768.0,24851582.0
5244590.0,125875.0,30073198.0,24915045.0
5262145.0,123392.0,30097843.0,25081596.0
5299419.0,125232.0,30034739.0,25331223.0
5263938.0,124178.0,30096351.0,25072115.0
5279357.0,123760.0,30109596.0,25158396.0
5229248.0,123948.0,30090441.0,24911241.0
5241206.0,123174.0,30099813.0,25022325.0
5253214.0,123387.0,30103786.0,25059925.0
5217503.0,123296.0,30097309.0,24828931.0
5206345.0,123475.0,30005226.0,24732966.0
5263557.0,125169.0,30049473.0,25075713.0
5260448.0,123546.0,30101570.0,25033331.0
5201111.0,122614.0,30003449.0,24785827.0
5257731.0,122748.0,30104017.0,25104784.0
5264034.0,125242.0,30098299.0,25088387.0
5284206.0,125322.0,30105870.0,25121542.0
5345833.0,126347.0,30098246.0,25453443.0
5331993.0,126641.0,30100559.0,25302615.0
5259152.0,124810.0,29997576.0,25032147.0
5343653.0,127511.0,30048423.0,25395874.0
5273633.0,126818.0,30103392.0,24954206.0
5403698.0,128840.0,30089498.0,25775132.0
5244527.0,125404.0,29974324.0,24924185.0
5285657.0,125095.0,30101671.0,25207797.0
5353127.0,126806.0,30098802.0,25524686.0
5311003.0,125873.0,30054173.0,25244342.0
5319334.0,125714.0,30110733.0,25368853.0
5321032.0,125978.0,30092420.0,25386120.0
5221699.0,123812.0,30003946.0,24957815.0
5221411.0,123730.0,30093083.0,24885221.0
5225730.0,122030.0,30106173.0,24980997.0
5237479.0,123592.0,30295703.0,24977485.0
5240384.0,124218.0,30098673.0,25020319.0
5239284.0,123371.0,30100390.0,25006126.0
5174548.0,122728.0,30107985.0,24624380.0
5245452.0,123986.0,30044518.0,25023789.0
5196313.0,122736.0,30110177.0,24706860.0
5255937.0,124008.0,30099914.0,25120770.0
5193977.0,123517.0,30026049.0,24773862.0
5192148.0,122394.0,30098739.0,24664587.0
5267916.0,125877.0,30102463.0,25029820.0
5198716.0,124964.0,29935482.0,24730497.0
5251596.0,123680.0,30110946.0,25047104.0
5259685.0,123763.0,30099615.0,25194805.0
5179561.0,123291.0,30065272.0,24587848.0
5226802.0,124563.0,30108440.0,24883028.0
5279591.0,123926.0,30094893.0,25198123.0
