CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
101805933,48658323,903665,165402,167,296152,97636,124204,4902,401,0,708,3153,31435,665,81,0,99,60824,437785,14453,1282,10,1481
84589195,48657815,1562325,283189,1287,245106,95705,114483,4754,429,0,692,3149,26961,724,93,0,100,55263,377989,12591,1120,10,1287
130166648,48614252,295262,52169,208,178241,95567,117020,4598,386,0,592,3149,31295,704,93,0,91,92153,446914,15225,1466,10,1745
138342380,48552476,41210,7128,0,191467,97837,122050,5018,445,0,780,3149,29171,653,87,0,94,57529,398046,10143,960,10,1302
110639482,48600756,866459,150267,657,214304,95622,116309,4599,401,0,622,3153,31531,723,87,0,100,55065,381673,10005,951,10,1200
124874427,48620113,366125,65763,20,229966,95652,114120,4667,398,0,612,15159,84391,4335,360,0,545,61015,397387,14083,1248,10,1506
119155729,48540843,480273,90887,41,249042,106255,144586,6298,513,0,768,3142,26626,577,83,0,40,55269,376524,12544,1119,10,1269
116768144,48544187,551247,101451,37,244599,97642,116878,4984,440,0,705,3140,27527,645,97,0,45,84187,436135,16474,1417,10,1707
136574693,48592164,34094,6071,0,188981,95620,123244,4637,404,0,602,3153,27524,673,84,0,88,63651,398666,15964,1394,10,1631
136149417,48582336,37697,6705,0,214690,90972,104519,3936,369,0,528,3153,29657,712,91,0,92,61015,374292,13743,1190,10,1454
134152855,48555589,77285,14293,2,207492,98148,133025,6147,523,0,767,3153,29858,596,65,0,98,60653,383456,14877,1318,10,1487
105203752,48625612,890899,163346,69,264984,97738,122177,4930,415,0,709,3153,30755,734,89,0,92,78690,413913,14300,1262,10,1484
134494050,48613281,50870,9975,0,229871,97953,127428,4993,410,0,698,3153,30300,691,82,0,91,59954,390565,14669,1280,10,1463
108654513,48658564,797032,146969,411,237390,90970,99491,4050,362,0,524,3153,26108,616,82,0,95,55603,378727,12820,1142,10,1278
115956330,48615528,546211,95053,298,243339,98084,139613,6196,536,0,764,3153,29948,659,84,0,92,60422,403331,15014,1310,10,1476
96076204,48146514,1148695,210823,1303,208914,94323,115000,5130,417,0,606,15123,84048,4310,366,0,549,57217,322029,13756,1206,10,1442
129654942,48660434,184409,30315,75,216094,98278,129353,6337,577,0,754,3149,31683,663,84,0,99,77877,402850,13991,1239,10,1458
95633860,48571543,1195366,217826,720,253064,95498,115504,4771,423,0,694,3149,26334,602,83,0,96,60937,401570,14990,1302,10,1482
112188236,48590944,653764,125232,45,268462,97676,121560,4859,416,0,714,3153,31626,698,89,0,92,55386,362531,12760,1143,10,1293
110398874,48624139,692382,125077,67,273200,91288,101844,3932,353,0,518,3153,32682,688,78,0,98,63860,429567,15955,1393,10,1594
134272014,48583405,81651,15717,0,214459,98247,135568,6183,544,0,761,3153,30865,726,92,0,92,54681,353380,12612,1127,10,1269
133407016,48528570,30794,5934,0,244016,90998,98245,3881,374,0,453,3153,22649,582,82,0,47,54029,352795,12280,1096,10,1246
113579934,48608940,646282,121529,56,258507,102617,129091,5082,441,0,726,3153,30354,745,89,0,93,85430,435820,16870,1472,10,1770
88535643,48447504,1285513,231735,2840,299397,90927,106277,4096,373,0,507,3153,31697,707,90,0,99,55002,349523,11500,1067,10,1162
120532975,48631261,411075,77637,37,253800,105978,148300,6356,507,0,838,15160,88034,4372,376,0,534,61844,407620,14813,1316,10,1489
133895708,48597570,44016,8676,0,242617,90786,101255,4120,389,0,525,3140,31665,630,96,0,99,55596,377020,12555,1131,10,1277
100448589,48542439,973341,176529,358,282926,102250,123273,5063,474,0,742,3154,26832,595,94,0,42,61654,420190,14975,1307,10,1499
97369747,48245988,1066115,203483,71,284095,90925,118488,3954,365,0,507,3153,29697,656,78,0,94,77581,306525,14425,1279,10,1534
105688110,48705960,851716,159094,72,277719,102223,136991,4820,444,0,765,3154,25908,546,77,0,35,55158,375342,12487,1128,10,1260
118852628,48596285,541926,102382,35,241587,90671,116647,3971,365,0,508,3153,30249,634,92,0,93,60357,385674,14833,1307,10,1470
121777686,48640360,418342,77247,36,253729,102718,136204,4600,422,0,723,3150,29682,674,78,0,93,56284,416709,12513,1129,10,1254
120289584,48544349,428639,79640,35,252445,90985,113598,4152,389,0,516,3153,27057,603,97,0,36,60464,421431,11390,1094,10,1425
136142443,48643582,27450,5243,0,222681,102630,130973,5033,431,0,748,3154,27012,620,91,0,95,64222,423500,12272,1110,10,1478
123838476,48614766,277368,49230,35,262947,90648,103723,4055,376,0,529,3149,30092,645,81,0,98,59932,411517,10550,990,10,1363
126189348,48765526,265953,52925,1,241600,105767,141551,6446,522,0,881,20408,96634,4834,400,0,663,83535,449925,14562,1297,10,1594
110189743,48571920,700503,129979,45,275844,91086,105697,4062,380,0,529,3142,26700,695,87,0,93,55265,361715,12660,1135,10,1280
104229223,48617076,905512,167485,63,277772,102541,131094,4872,418,0,723,3149,27972,662,91,0,96,59373,402942,14564,1286,10,1442
133758212,48597325,41040,8007,0,237764,90690,108064,4125,376,0,512,3149,29941,666,77,0,91,55500,384402,12522,1117,10,1282
121546337,48613936,433174,78257,35,241879,90946,105414,4024,375,0,513,3153,31367,678,79,0,96,62201,404858,15131,1333,10,1498
133348628,48460597,35379,6812,0,240033,98513,135407,6263,562,0,757,3153,30816,713,87,0,97,66490,416729,14298,1293,10,1585
119057872,48698649,482035,90988,36,254819,95594,116385,4862,433,0,707,3153,30534,617,85,0,97,77629,382086,13629,1222,10,1411
102990470,48545614,905985,164526,362,277562,95656,114148,4784,428,0,623,3153,27363,671,94,0,32,61889,403452,15040,1315,10,1517
99372222,48598749,1068167,196651,664,222333,97700,116808,4986,449,0,676,3153,31505,696,80,0,95,55873,381612,12752,1125,10,1281
118056552,48576232,472181,80370,382,237382,100689,126244,6191,513,0,794,2967,23858,584,85,0,27,63254,439130,15348,1348,10,1553
105230425,48615551,896744,169862,38,253516,95689,118038,4608,395,0,635,15397,84738,4320,373,0,554,55711,384161,12597,1130,10,1288
108712351,48594560,767892,145702,75,274613,95705,115241,4549,382,0,628,3150,27777,746,92,0,94,54246,358532,12452,1101,10,1232
100233039,48639869,1000383,184011,815,285477,95596,118118,4642,409,0,617,3149,31572,816,87,0,99,61619,415800,10990,1033,10,1273
107525284,48602636,805371,147674,83,279940,98010,121546,4898,420,0,685,3149,30803,609,79,0,101,77838,404044,11051,1026,10,1286
113382889,48639190,630466,119911,37,263242,91342,104569,3992,368,0,514,3153,29450,714,101,0,97,62433,420936,15214,1315,10,1519
128502566,48655051,227821,42972,35,243409,98222,132265,6198,533,0,747,3153,31728,770,110,0,96,56235,414193,12591,1130,10,1274
131004957,48597160,194844,35963,0,216462,91069,103529,3998,368,0,506,3153,27329,753,90,0,92,62753,401002,13436,1209,10,1407
132720177,48590309,38293,7358,0,251259,98269,136528,6195,547,0,772,3153,31090,657,80,0,93,61208,399070,14471,1321,10,1475
113256096,48604169,638778,119728,51,260941,94282,117490,4988,411,0,614,2967,28748,626,83,0,93,55464,358937,12743,1144,10,1283
127419249,48513789,248587,45994,2,237520,102749,122169,5013,462,0,745,3153,29594,570,63,0,39,61521,387841,15016,1320,10,1528
120242923,48632617,435032,82364,35,255316,90842,101514,3970,360,0,510,15063,78592,3195,215,0,405,55824,378886,12770,1145,10,1291
101312597,48620754,929546,172642,365,281946,102322,125426,5076,444,0,729,3150,26655,712,86,0,97,84326,453849,16257,1392,10,1686
107146353,48631401,899843,165575,1628,205549,90940,100603,4109,378,0,510,3149,31199,632,88,0,96,68961,461465,17291,1481,10,1755
128280251,48528668,156588,25419,13,213150,102620,126109,4991,451,0,658,3154,27611,629,93,0,33,55471,356443,12743,1131,10,1272
105662035,48631659,842576,150726,1039,227754,90601,101389,3955,367,0,502,3153,29546,775,104,0,96,61851,408305,15113,1318,10,1520
136713161,48571435,26648,5137,0,210554,103081,120734,5249,489,0,752,3154,22411,526,83,0,38,54883,374793,12565,1117,10,1255
131467464,48626853,28151,5322,0,258560,90841,102128,4115,379,0,521,3153,29680,667,99,0,100,60973,417507,14815,1310,10,1479
108854894,48638583,754812,138882,73,277970,91233,108310,3941,358,0,522,3154,30427,731,97,0,93,55207,407521,10697,1009,10,1238
120737534,48590585,690974,130421,584,169702,101246,137446,6138,482,0,796,3153,32349,727,94,0,105,82606,430474,11674,1073,10,1488
111209294,48603058,734296,130841,340,250497,95767,116739,4542,389,0,629,20441,98278,4743,394,0,660,61759,405673,11316,1064,10,1502
119950149,48540534,442169,84877,35,258248,97846,118186,4914,420,0,632,3142,27960,574,81,0,36,54733,379354,10218,954,10,1235
106714897,48625133,795127,148994,73,282589,91346,106657,4028,369,0,528,3140,31134,655,87,0,91,62799,435591,15162,1319,10,1554
91293052,48625465,1287395,240116,1620,262856,96453,131693,5816,520,0,711,3153,30170,656,81,0,99,56101,386941,12855,1156,10,1289
133112798,48591057,153343,28145,191,198141,91056,103701,4078,372,0,513,3153,29815,716,93,0,88,60663,382515,15193,1333,10,1503
115210393,48211055,567782,99684,779,228154,98440,134758,6171,550,0,771,3153,31953,668,87,0,91,55604,277431,13330,1169,10,1381
100772444,48611788,1052992,200572,166,268208,91045,105279,4099,383,0,519,3153,31078,684,82,0,85,56918,423575,12834,1130,10,1278
