CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
96274,127603,6001,518,0,685,3125,30018,624,82,0,99,134664378,48617011,394593,38574,246,211590,60228,411312,10885,1038,10,1345
91041,102906,4140,371,0,523,3125,31580,638,89,0,104,134998053,48622442,399710,39298,248,208097,54259,389220,9797,928,10,1152
97943,120539,5022,427,0,703,3125,31488,700,88,0,98,134993023,48613260,396568,39532,252,209815,62040,401881,13632,1275,10,1417
97435,116454,4491,347,0,703,3125,29231,663,82,0,98,135166750,48446244,379313,35549,240,203115,82910,420861,14709,1298,10,1655
97324,119626,5026,430,0,699,3125,27034,669,80,0,95,136380554,48622363,369631,34408,259,203260,54498,388587,10963,1008,10,1214
91007,102039,4015,362,0,518,3125,31294,727,87,0,102,136045603,48599574,416067,41106,224,200701,60788,408804,10912,1050,10,1288
104444,126295,5340,475,0,781,3125,25727,708,91,0,91,136182966,48712900,390950,37238,245,206427,55294,378578,9979,946,10,1170
99064,133748,5541,449,0,644,3121,31374,692,86,0,90,135788983,48600645,381096,35362,260,206486,59679,404738,14261,1259,10,1444
104001,129216,5232,456,0,732,3121,28385,669,93,0,100,135335319,48663501,400100,37285,265,206288,66053,407500,13968,1351,10,1598
90568,99170,4184,366,0,513,3114,26343,695,88,0,101,135362237,48615109,377170,35433,310,207233,54051,375108,12065,1093,10,1218
