CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
3102,33497,781,95,0,100,66711859,29745346,118466,7707,0,44135,113458,182453,10746,864,0,1288,53171,359810,12003,1062,10,1197
3101,30191,743,91,0,101,73817080,34309048,152389,24842,0,55850,165924,483154,25301,2548,0,2752,62607,511109,14576,1280,10,1457
2880649,3718973,174653,22034,0,24393,4109289,5418363,230810,28090,0,31104,565227,2572326,126287,15547,0,10425,1042180,2363073,124873,14525,10,12909
1531652,1827262,87963,9619,0,13346,16334571,17482666,599386,146733,0,44485,690638,1737785,75683,10761,0,4440,1511449,2203897,77130,8881,10,12743
14990,119062,5032,532,0,470,47754435,47818411,1508209,423432,0,60623,106009,201177,6314,665,0,824,54019,503800,9844,979,10,1104
20977,135918,3470,497,0,412,48487594,48224698,1516725,426975,0,60681,119396,292948,8777,974,0,1164,70617,575090,12598,1388,10,1370
19962,171776,3973,479,0,439,49159382,48016296,1535422,428391,0,61454,116240,302745,10091,938,0,1295,58424,544384,11883,1151,10,1290
9322,112789,2708,299,0,336,49587632,48321726,1552875,433323,0,62462,136011,464805,15286,1681,0,1696,53924,506744,11845,1120,10,1138
18437,151371,3881,483,0,524,49898268,48118554,1561136,433040,0,62930,112161,270614,7755,839,0,982,60604,564008,13952,1375,10,1343
13221,120329,2785,291,0,412,50940680,48696937,1583617,440040,0,64511,113023,243400,7626,912,0,1098,82475,730328,24154,2188,10,2234
16703,145496,3367,393,0,521,51056503,48769292,1579860,441064,0,64190,114599,259340,8217,820,0,1110,121220,984697,39395,3586,10,3523
11154,101093,2624,292,0,376,51174272,48832599,1573949,440944,0,65549,103707,211377,6600,647,0,916,53342,494799,11878,1125,10,1161
13152,123859,3814,386,0,454,51182783,48680892,1569980,440793,0,66333,106930,224908,7437,692,0,973,81729,755827,22855,2087,10,2126
19526,135320,7665,715,0,677,50524392,47814654,1549672,433613,0,65458,116743,255546,8571,946,0,1087,67671,661391,14960,1505,10,1495
16586,105760,5399,616,0,522,50780900,47888583,1561107,433067,0,65366,106522,220243,7200,695,0,1033,56260,600878,11959,1143,10,1178
18327,134497,7168,675,0,678,50574931,47870667,1555791,432680,0,65321,117581,284710,8627,845,0,1136,62592,672511,14118,1318,10,1390
17349,116446,5636,520,0,587,50586335,47737534,1552662,433285,0,65736,111284,228683,7662,842,0,1060,61013,594862,11258,1199,10,1144
3105,32353,712,95,0,99,50697007,47866298,1555094,434654,0,65977,118039,209559,6178,573,0,876,66877,662997,12313,1242,10,1299
3101,30621,708,88,0,101,50524663,47834525,1558126,432937,0,66012,118581,279244,13260,1132,0,1572,61519,626151,13489,1316,10,1322
3101,32125,721,80,0,99,50678884,47876625,1561440,434062,0,66165,110567,228774,9915,938,0,1124,59992,613737,11944,1236,10,1177
3101,37241,597,81,0,93,50707338,47858183,1562529,434172,0,66199,112481,248764,11757,1013,0,1364,62127,659133,14104,1303,10,1374
3101,31808,652,77,0,93,50700938,47862642,1557053,433678,0,66196,106749,211013,9878,839,0,1166,56540,614708,11986,1112,10,1175
8567,63824,2694,248,0,290,54480185,47836158,1192621,322988,0,51979,255529,859020,45246,4484,0,4849,60635,508465,12793,1285,10,1281
3095,33279,722,91,0,100,68511671,48571573,239351,54404,0,11349,1500696,3076627,137456,24347,0,7938,53275,313763,12481,1125,10,1305
243863,610691,28263,3196,0,2995,70183613,48153754,214107,37751,0,11660,1434154,2108848,34476,4959,0,4805,223978,631680,23087,2365,10,2123
782382,1144642,23013,3858,0,1469,69813073,48065798,196350,34796,0,11902,1418581,2041704,32666,4677,0,4402,222909,624255,23824,2395,10,2271
24554,110344,4701,554,0,565,53752971,37075051,155182,27077,0,9105,1460037,2013411,32644,5085,0,4101,214498,635847,21391,2102,10,2026
3105,31155,699,87,0,101,152854,235078,8317,1601,0,891,1574651,2189768,38102,6748,0,4447,234802,689578,23447,2337,10,2405
3101,30874,776,96,0,100,150245,235931,8137,1611,0,854,1561268,2076246,36351,6463,0,4238,228423,672400,21969,2208,10,2097
40229,220075,11112,1046,0,1099,310477,451125,15812,3173,0,1692,1626664,2166823,39333,6839,0,4357,78346,509759,17680,1728,10,1767
20962,141735,6670,588,0,791,148698,224844,7892,1579,0,865,1634807,2278718,37881,6489,0,4419,221949,627080,21151,2118,10,2183
3105,28311,721,101,0,36,152008,274887,11353,1830,0,1295,1579844,2045954,35456,6409,0,4052,72033,470504,18590,1675,10,1852
3105,31506,727,113,0,40,243469,348098,13765,2106,0,1529,1704736,2196347,40551,7149,0,4309,72783,455948,15092,1435,10,1695
3105,31420,764,91,0,99,239687,348733,13893,2158,0,1540,1488557,2022659,33757,6046,0,4022,59856,408285,13598,1209,10,1435
12449,88493,3746,341,0,453,254800,370566,15091,2210,0,1591,1741477,2316628,42044,7580,0,4380,65303,438662,15493,1303,10,1655
3094,26212,666,88,0,49,257702,347933,12573,2100,0,1487,1599107,2094816,36332,6563,0,4109,60079,422505,13379,1202,10,1381
3094,44026,735,80,0,100,341678,470782,17893,3107,0,2023,1741186,2196469,40575,6899,0,4219,55617,421180,12207,1106,10,1250
3101,34400,670,87,0,99,232004,331676,13549,2104,0,1523,1749690,2237114,41473,7004,0,4595,60821,431971,14723,1279,10,1469
3105,31346,753,89,0,95,242124,345296,13766,2052,0,1529,1614703,2130841,35587,6219,0,4076,57813,388748,12739,1212,10,1297
3105,33595,788,100,0,98,248518,327844,11896,1916,0,1317,1588499,2089735,39704,6987,0,4282,60324,444348,14631,1283,10,1469
3094,29255,804,95,0,101,253844,361374,14405,2232,0,1542,1598548,2161048,37676,6623,0,4200,54830,389405,11277,1033,10,1170
3105,28886,644,73,0,43,242958,326910,12728,1973,0,1434,1753681,2262136,36981,6511,0,4316,63786,423219,11976,1179,10,1318
3105,31115,661,93,0,39,563624,734156,21304,4070,0,2204,1782618,2209887,41201,6968,0,4244,61439,456449,14158,1293,10,1441
3105,33887,696,82,0,100,214630,302894,13052,1851,0,1439,1796829,2281403,38207,6442,0,4217,54938,390024,12355,1109,10,1242
2919,30585,726,94,0,93,246206,379037,16291,2286,0,1752,1773858,2256890,38920,6709,0,4372,63749,424718,14949,1376,10,1532
3101,31198,758,88,0,98,235160,330694,13660,2008,0,1450,1784467,2206240,36968,6362,0,4198,54365,391307,12467,1114,10,1270
3105,35158,673,79,0,101,176680,264476,12515,1877,0,1405,1448582,1998752,37330,6359,0,3912,60221,419181,14697,1273,10,1465
3105,27440,654,85,0,38,233462,312139,12436,1952,0,1449,1749621,2206759,38498,6788,0,4324,59515,382658,13366,1256,10,1350
3105,26838,637,90,0,30,202760,262246,10843,1723,0,1103,1738806,2232663,41218,6931,0,4071,54073,389751,12488,1100,10,1230
3105,30816,718,86,0,97,365391,519298,21231,3491,0,2326,1781774,2270332,41885,7053,0,4491,60986,429145,14653,1299,10,1472
3105,29524,682,85,0,36,241618,338844,13820,1989,0,1421,1600031,2096897,35827,6324,0,4071,58031,392584,12802,1227,10,1265
3105,38820,745,104,0,99,250152,359353,14424,2221,0,1573,1644382,2211897,39650,7002,0,4237,57732,359324,12808,1155,10,1298
3105,27294,683,89,0,36,243596,356214,14870,2111,0,1521,1727843,2216464,36754,6492,0,4275,53500,347584,12494,1113,10,1265
3101,30476,728,94,0,97,282387,379136,13054,2213,0,1548,1627478,2257368,45481,7634,0,4489,66897,397499,13663,1337,10,1451
3101,36020,788,96,0,106,216559,291299,11323,1784,0,1289,1587066,2182060,36814,6419,0,4316,59530,389689,14203,1298,10,1434
3101,32321,784,93,0,100,455375,596090,16704,2708,0,1840,1717015,2264603,37952,6784,0,4295,51745,284312,12193,1099,10,1214
3105,34403,705,90,0,101,539106,744844,20730,3714,0,1814,1740266,2256825,44377,7394,0,4639,67962,334340,15940,1555,10,1661
3105,33090,810,106,0,103,141843,232109,8283,1631,0,928,1792627,2286002,40583,6811,0,4594,54523,378292,12436,1103,10,1259
23158,138164,3809,461,0,639,191538,369561,12101,2144,0,1505,1739816,2341578,46845,7662,0,4830,56707,330838,12853,1150,10,1368
3092,47395,610,71,0,43,147271,257996,8556,1684,0,1050,1704303,2301283,39829,6717,0,4498,58018,302185,11101,1121,10,1309
3106,53501,581,80,0,52,138932,240878,8249,1573,0,968,1593224,2128998,36147,6319,0,4020,51467,295645,10205,935,10,1207
3105,41198,795,101,0,90,159984,257408,9262,1776,0,1132,1693233,2272952,41909,6966,0,4469,63090,415411,11939,1153,10,1398
3106,31950,663,95,0,36,517726,711571,19089,4387,0,1896,1646185,2175753,41604,6757,0,4206,59758,418504,11049,1052,10,1295
3105,30552,680,88,0,38,171583,261207,9288,1834,0,1105,1898298,2370328,43938,7382,0,4378,71408,447754,14367,1299,10,1756
3106,32047,684,96,0,36,139415,210702,8271,1559,0,979,1706344,2229643,36100,6206,0,4426,60736,401958,13608,1224,10,1454
3094,34458,829,112,0,96,188060,305748,11489,2143,0,1239,1706349,2205146,41155,6894,0,4161,70938,406437,12497,1285,10,1431
3102,32296,861,105,0,101,165807,242675,8872,1720,0,1062,1668410,2116870,39773,6837,0,4236,70516,412277,15938,1479,10,1764
3105,34607,752,103,0,101,169981,263303,9590,1824,0,1134,1726735,2168528,39188,6476,0,4234,60043,377315,13315,1208,10,1405
3106,28898,614,85,0,37,192356,289184,10006,1931,0,1198,1912197,2334297,47360,7867,0,4253,64933,432665,15662,1372,10,1625
3105,28388,649,87,0,37,521525,712697,19402,4384,0,1910,1823382,2258858,40967,6805,0,4263,59509,381069,13372,1140,10,1452
3106,34568,785,96,0,98,194494,317149,12097,2091,0,1311,1837828,2331897,46545,7511,0,4724,70870,416625,14702,1398,10,1628
3105,35047,844,99,0,100,154115,240258,9263,1762,0,1106,1839584,2286720,39927,6756,0,4387,63547,404430,14134,1208,10,1560
3106,34502,807,104,0,100,177488,268667,9610,1787,0,1095,1701660,2238656,40024,6807,0,4632,60388,404754,13692,1235,10,1439
3105,29560,748,93,0,102,159750,246722,9012,1773,0,1102,1880134,2349775,43312,7190,0,4555,71346,426267,17128,1530,10,1863
3106,25604,679,92,0,39,183520,273968,9515,1828,0,1057,1844263,2308730,39765,6717,0,4370,59807,370242,13607,1206,10,1447
2919,34151,767,105,0,93,134986,213695,8097,1636,0,933,1713832,2175428,40915,6997,0,4161,65581,414806,15967,1396,10,1662
3106,35215,750,84,0,98,173118,284921,11141,2025,0,1193,1785328,2261198,39056,6528,0,4188,59013,400441,13500,1189,10,1397
3102,31642,792,89,0,99,184613,312535,10645,1945,0,1391,1759287,2206280,42358,7149,0,4432,57513,369887,12644,1215,10,1278
3106,29756,596,78,0,35,149474,296033,13843,1944,0,1706,1840372,2282670,43691,7196,0,4132,60243,416470,14445,1261,10,1467
3105,33141,745,87,0,101,183634,294186,10024,1952,0,1198,1795744,2264585,39537,6661,0,4220,54385,380592,12384,1090,10,1250
3106,33438,829,93,0,96,174737,306929,11939,2060,0,1461,1648012,2168892,42165,7017,0,4307,62672,391139,13344,1283,10,1366
