CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
56802,407660,12360,1233,10,1218,97314,127297,4996,436,0,680,33537506,48558905,1118004,114129,0,13741,3138,27192,575,76,0,31
54405,410990,12117,1093,10,1227,96925,142932,5069,434,0,700,40498904,48589742,1492676,348266,200003,9074,2954,33931,671,78,0,86
58740,433048,14293,1283,10,1407,96704,133457,4801,407,0,746,36447245,48615849,1225648,175311,0,56,3134,31367,858,114,0,88
57871,406680,12688,1256,10,1265,96624,137893,4961,418,0,683,34434584,48614159,1173211,143245,0,45,3135,30438,703,82,0,92
63493,443852,14749,1345,10,1528,98059,157951,5960,532,0,737,34349708,48539798,1169870,143247,0,52,3138,31231,644,104,0,33
55763,442117,12482,1151,10,1250,96574,140991,4812,401,0,671,34936127,48650942,1153732,131428,0,8374,2953,36507,664,81,0,85
63100,425956,14864,1421,10,1469,96484,128424,4849,414,0,693,33461570,48615973,1106192,107057,0,25266,3123,29863,724,95,0,90
60739,442148,13259,1201,10,1406,90403,116917,4006,360,0,512,33390756,48505232,1104956,106884,0,25507,3135,31876,615,90,0,87
54806,423709,12266,1133,10,1216,97257,130659,4911,437,0,680,33392868,48572526,1104420,107124,0,24819,3138,28146,499,72,0,30
63433,432702,14900,1427,10,1497,90257,113594,3881,340,0,500,33437050,48621856,1104898,107259,0,23237,3139,34852,776,93,0,91
55587,454880,12458,1143,10,1245,97463,152817,6259,536,0,742,33493173,48659582,1108378,106878,0,20619,3138,28766,721,90,0,90
61052,472134,14626,1325,10,1487,96534,131274,4951,430,0,737,33426359,48640020,1105287,107134,0,21157,3135,30312,645,68,0,90
57956,433915,12536,1234,10,1233,96740,131576,4936,409,0,689,33500408,48663333,1107361,107252,0,20503,3134,33386,671,88,0,90
54435,413261,12093,1133,10,1225,96546,132193,4993,450,0,748,34015902,48619888,1110479,106333,0,13955,3135,33236,680,97,0,87
60790,473679,14592,1306,10,1456,98299,154532,6234,529,0,793,33404490,48629835,1106758,106731,0,13324,3134,33963,689,86,0,93
58814,445698,12715,1260,10,1278,96699,141505,5081,454,0,761,33412755,48640112,1107194,107151,0,13498,3135,37478,751,96,0,85
60877,477504,14503,1324,10,1459,99997,134141,5265,557,0,712,33430111,48589464,1105110,106586,0,11831,3138,31374,662,91,0,34
