CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
107974,167357,5902,507,0,801,90729,199179,6168,767,0,832,3126,29774,647,75,0,101,57975,382351,12506,1138,10,1303
91147,161773,3652,316,0,512,8516057,8501553,289113,74873,0,15611,29077,127882,6595,663,0,768,59417,395901,14251,1220,10,1488
98992,146290,6158,520,0,773,5300737,4108679,86139,20844,0,4475,3119,32348,750,90,0,109,55000,409006,12129,1053,10,1267
98442,158883,4226,430,0,704,348841,687769,13827,1755,0,1311,3130,29778,674,78,0,100,67306,438106,13158,1228,10,1455
105360,181204,5997,521,0,948,21056,89544,3774,345,0,486,3130,29516,704,75,0,99,61126,438657,13836,1242,10,1442
101502,157962,5915,575,0,799,19571,109311,5582,478,0,655,3130,30650,631,78,0,106,71403,440080,14357,1418,10,1444
91764,121985,3980,369,0,528,12380,73187,3358,278,0,400,3130,32137,700,84,0,102,64823,430181,14825,1342,10,1559
105394,166842,5425,491,0,799,121159,674186,31755,3638,0,2970,6116,36767,2314,211,0,151,53960,339285,12290,1063,10,1269
91218,120945,3622,298,0,518,14271801,12348341,378110,94808,0,17470,21334,75607,2241,268,0,330,55714,240504,14193,1194,10,1462
95065,128499,4675,376,0,639,207007,416407,8855,979,0,1130,2933,30892,785,83,0,97,60420,475633,12879,1099,10,1408
102647,176014,5226,542,0,731,26193,118266,6341,517,0,742,3118,29143,700,87,0,95,51851,270398,12237,1041,10,1277
98459,154083,6203,552,0,780,22916,112401,5949,587,0,667,3130,34209,663,71,0,100,60650,428662,14491,1230,10,1462
98479,128836,5018,420,0,707,17796,74442,3588,326,0,385,3131,29452,552,67,0,35,53352,364658,11926,1037,10,1213
98188,144498,4969,439,0,716,19532,108359,5581,457,0,652,3130,29611,708,94,0,100,64736,434994,14860,1336,10,1547
101874,133849,4675,512,0,599,14346212,13218905,390463,101716,0,19535,29173,136651,7674,765,0,757,65457,523030,15256,1282,10,1600
98457,136086,5062,436,0,788,70096,166427,6429,711,0,851,3117,28717,621,77,0,102,60469,415131,13676,1212,10,1420
98452,135959,4915,415,0,691,27630,132753,7156,574,0,865,3130,33688,664,81,0,100,67535,442122,13835,1238,10,1516
91891,135275,4046,381,0,553,86474,183402,7716,775,0,933,3130,33295,648,63,0,98,52647,269817,12470,1087,10,1278
94868,137674,5032,414,0,632,24242,102761,5693,549,0,637,3130,33545,650,73,0,101,62299,427479,15052,1251,10,1534
102441,157457,6396,618,0,833,17586,79816,3562,319,0,482,3130,31540,653,69,0,98,57662,393960,12339,1121,10,1288
98358,186332,4865,438,0,717,14335132,13033121,380176,101227,0,18740,29223,131572,7678,759,0,758,62374,458899,14594,1249,10,1511
98532,142066,5068,452,0,719,42127,143128,6599,727,0,690,3118,26573,588,63,0,28,57415,477596,12225,1049,10,1258
98499,127341,4885,413,0,611,109545,228827,9277,961,0,1050,3126,23987,566,83,0,43,64979,379477,11289,1074,10,1276
101937,133067,4787,469,0,727,122359,216180,6515,787,0,881,3127,29868,758,84,0,102,61431,385077,14310,1257,10,1497
105331,159228,6899,604,0,929,152553,271670,7577,1085,0,985,3126,25792,748,88,0,98,62090,338265,15699,1296,10,1604
113379,196456,10892,993,0,1246,345938,576198,11724,2253,0,1476,3127,21884,581,87,0,35,61593,262013,15251,1338,10,1553
